employeeId,employeeName,companyName,year,leaveType,policyId,policyQuota,openingBalance,carriedForward,approvedApplied,pendingApplied,totalApplied,storedUsed,storedPending,storedClosing,expectedClosingStandard,expectedClosingRabs,isDuplicate,duplicateRecordCount,duplicatePolicyIds,balanceDocId,createdAt,flags
6a0af12ab3d7419155bed6b1,,,2026,lwp,,,999,0,0,0,0,0.5,0,2000,999,999,false,1,,6a45f28352eb74f15d9b0082,2026-07-02T05:09:23.623Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6a0af9ebb3d7419155bf2c04,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a4df02ea958d803834366f0,2026-07-08T06:37:34.923Z,CREATED_AFTER_HR_FIX
6a17e37b179dec27504955cb,,,2026,lwp,,,24,0,0,0,0,4,0,20,24,24,false,1,,6a4f3bb3adc9be420d7c480b,2026-07-09T06:12:03.545Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6a1d6c0a8eccfc5e170be7d3,,,2026,lwp,,,999,0,0,0,0,4,0,995,999,999,false,1,,6a58abc0858569bf132491ed,2026-07-16T10:00:32.423Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6a214b90b4d2a71c5d27397f,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a5db25fa90a2b0d59924e79,2026-07-20T05:30:07.798Z,CREATED_AFTER_HR_FIX
6a353faa845f66ec71d85659,,,2026,lwp,,,100,0,0,0,0,0,0,2000,100,100,false,1,,6a3541f92f2c71d488e9299f,2026-06-19T13:19:53.732Z,CLOSING_BALANCE_MISMATCH
6a3540026660f902a76f8c97,,,2026,lwp,,,100,0,0,0,0,0,0,100,100,100,false,1,,6a47b22a79846b323683f158,2026-07-03T12:59:22.351Z,CREATED_AFTER_HR_FIX
6a54c0995269e337df89640d,,,2026,lwp,,,50,0,0,0,0,1,0,49,50,50,false,1,,6a54c5e3aaba69027d89dd2a,2026-07-13T11:02:59.019Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6a55df785944684e59113441,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a567128d644f5e972922648,2026-07-14T17:26:00.553Z,CREATED_AFTER_HR_FIX
6a55df785944684e59113441,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a55e0464b6e6ccd07d2db93,2026-07-14T07:07:50.520Z,CREATED_AFTER_HR_FIX
6a55e4ab4b6e6ccd07d4442d,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a5ae3ce0ca8e3caaca84161,2026-07-18T02:24:14.499Z,CREATED_AFTER_HR_FIX
6a55e4ab4b6e6ccd07d4442d,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a5604598298f86d96944d77,2026-07-14T09:41:45.435Z,CREATED_AFTER_HR_FIX
6a55e6604b6e6ccd07d7dce2,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a55ffb3d644f5e9728c7e6b,2026-07-14T09:21:55.895Z,CREATED_AFTER_HR_FIX
6a55e754e147e3fd8aff0267,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a5640108298f86d96970e2d,2026-07-14T13:56:32.523Z,CREATED_AFTER_HR_FIX
6a55e7d3e147e3fd8aff055f,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a56445a9994cccbfbae2a0f,2026-07-14T14:14:50.388Z,CREATED_AFTER_HR_FIX
6a55e7f75944684e59154975,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a563ff48298f86d9697081f,2026-07-14T13:56:04.147Z,CREATED_AFTER_HR_FIX
6a55e82b5944684e59154dc9,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a562f8ed644f5e97290316c,2026-07-14T12:46:06.236Z,CREATED_AFTER_HR_FIX
6a55e8714b6e6ccd07d7f33d,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a5b266101e4f0da6cbab97f,2026-07-18T07:08:17.872Z,CREATED_AFTER_HR_FIX
6a55e8714b6e6ccd07d7f33d,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a5b266101e4f0da6cbab979,2026-07-18T07:08:17.853Z,CREATED_AFTER_HR_FIX
6a55e9535944684e5915653f,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a55fc3d4b6e6ccd07d8e7bb,2026-07-14T09:07:09.340Z,CREATED_AFTER_HR_FIX
6a55ea2a5944684e5915700d,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a56171cecf0e56955c93624,2026-07-14T11:01:48.887Z,CREATED_AFTER_HR_FIX
6a55ea2a5944684e5915700d,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a56171cecf0e56955c9361e,2026-07-14T11:01:48.873Z,CREATED_AFTER_HR_FIX
6a5605caecf0e56955c85a85,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a5710bbecf0e56955cee718,2026-07-15T04:46:51.934Z,CREATED_AFTER_HR_FIX
6a5605caecf0e56955c85a85,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a5710bbecf0e56955cee712,2026-07-15T04:46:51.915Z,CREATED_AFTER_HR_FIX
6a56061fecf0e56955c85b51,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a5666608298f86d9697b6d9,2026-07-14T16:40:00.585Z,CREATED_AFTER_HR_FIX
6a56061fecf0e56955c85b51,,,2026,lwp,,,2000,0,0,0,0,16,0,1984,2000,2000,false,1,,6a561432ecf0e56955c91696,2026-07-14T10:49:22.623Z,SYNC_DRIFT | CREATED_AFTER_HR_FIX | CLOSING_BALANCE_MISMATCH
6a5606639994cccbfbaaf172,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a5dd929eb4a9b2d8494ab71,2026-07-20T08:15:37.477Z,CREATED_AFTER_HR_FIX
6a5621d58298f86d969581a3,,,2026,lwp,,,30,0,0,0,0,0,0,30,30,30,false,1,,6a56253a8298f86d969598cd,2026-07-14T12:02:02.926Z,CREATED_AFTER_HR_FIX
6a58ade7437e8628f53a81be,,,2026,casual,,,12,0,0,0,0,0,0,12,12,12,false,1,,6a58b6110ca8e3caac9dea5a,2026-07-16T10:44:33.273Z,CREATED_AFTER_HR_FIX
6a58ade7437e8628f53a81be,,,2026,lwp,,,2000,0,0,0,0,0,0,2000,2000,2000,false,1,,6a58b6110ca8e3caac9dea54,2026-07-16T10:44:33.252Z,CREATED_AFTER_HR_FIX
